TransactionID,Time,Amount,CardholderName,MerchantName,MCC,Location,Device,IPAddress,TransactionSpeed,Fraud
3221,2024-05-15 10:45:46,466.46,Caleb French,"Johnson, Moore and Jensen",5812,Port Kristinburgh,Web,153.193.122.182,23.47,0
3222,2024-08-27 13:44:28,521.61,Vanessa Howard,"Turner, Hood and Rice",5411,South Abigail,POS,173.72.216.109,28.94,0
3223,2024-11-15 11:40:42,654.07,Julia Leblanc,"Schmidt, Matthews and Ellis",5411,East William,POS,142.249.191.79,19.02,0
3224,2024-07-11 05:56:14,922.09,Mark Fields,Floyd-Edwards,5812,New Gregoryland,POS,4.251.212.146,5.87,0
3225,2025-02-23 15:07:41,879.53,Danielle Rivera,Norman Inc,5812,North Meghanside,iOS,149.108.253.21,32.37,0
3226,2025-04-25 08:44:18,718.08,Dawn Smith,"Fisher, Benson and Walker",5942,New Cheryl,POS,159.199.19.128,8.67,0
3227,2025-04-01 11:55:12,482.5,Charlene Wilson,Li-Smith,7299,Port Lori,Web,175.7.51.78,51.04,0
3228,2024-08-31 02:24:38,426.96,Michael Conley,Wilson-Foley,5411,North Johnchester,iOS,137.251.241.165,37.1,0
3229,2024-08-29 00:30:09,863.21,Scott Cortez,Gonzalez and Sons,7299,Josephshire,iOS,161.33.240.204,6.32,0
3230,2024-06-26 15:32:42,539.73,Jeff Foster,"Woodard, Beck and Berry",5261,Stephenland,Web,192.16.169.34,51.28,0
3231,2024-09-27 11:05:47,200.71,Amy Morris,"Wilkinson, Hill and Valencia",5411,Briannachester,iOS,183.30.225.154,30.28,0
3232,2024-11-08 08:53:39,973.51,Evan Deleon,Harper-Prince,5261,Hernandeztown,iOS,169.71.231.194,11.92,0
3233,2024-05-06 10:00:41,886.37,Thomas Frank,Trujillo-Patrick,5968,Josephton,iOS,214.3.133.169,58.68,0
3234,2024-06-07 01:45:45,983.86,Jill Johnson,"Phillips, Wong and Meyer",7299,Baileyfort,POS,190.172.145.225,27.47,0
3235,2024-07-22 10:19:04,450.82,James Greer,Torres PLC,5968,Kennethton,iOS,22.65.249.251,40.33,0
3236,2024-10-21 17:35:33,710.37,Steven Mitchell,"Parker, Clark and Marsh",7299,West Christopher,POS,178.208.216.0,49.27,0
3237,2025-04-04 09:30:53,285.5,Kim Pugh,Miller Inc,5942,West Mathewside,Android,218.205.183.3,32.9,0
3238,2024-07-12 11:26:43,323.18,Matthew Lopez,Diaz-Brooks,5942,Smithport,Web,54.31.141.118,14.33,0
3239,2024-11-29 16:30:57,366.65,Holly Smith,Johnson Inc,5261,Carlsonside,Web,160.254.147.247,56.77,0
3240,2025-03-01 16:47:39,971.91,Daryl Peterson,"Sherman, Miller and Quinn",5411,West David,POS,168.165.218.138,43.31,0
3241,2025-04-01 20:32:11,278.93,Maria Gomez,Hopkins-Atkinson,5942,New Garychester,Android,20.41.86.89,0.98,0
3242,2024-06-09 13:01:43,811.17,Jennifer Warner,West Inc,5968,Lake Kevin,Web,75.241.40.193,5.91,0
3243,2025-04-02 21:00:04,379.39,Anne Mendoza,Mills Inc,5942,Robertburgh,iOS,63.99.138.19,46.37,0
3244,2025-04-05 12:42:56,219.77,Monica Ward,Diaz-Anderson,5968,New Amymouth,Web,70.147.37.110,35.52,0
3245,2024-11-03 09:37:35,727.61,Jessica Smith,"Webb, Kelly and Edwards",5812,Riveraburgh,Web,215.114.147.110,50.96,0
3246,2024-08-08 08:42:59,917.76,Craig Harding,"Pratt, Nelson and Mccormick",5411,Debraview,Web,197.206.68.129,10.6,0
3247,2024-12-17 06:15:38,621.07,David Frazier,Lee-Franco,5812,East John,POS,137.100.187.84,23.53,0
3248,2025-02-17 08:35:08,368.57,Tricia Reese,Rogers and Sons,5812,Sheppardmouth,Android,23.44.43.10,25.49,0
3249,2024-06-08 16:16:46,943.41,Derek Villa,Ochoa Ltd,5261,Rayfurt,POS,173.215.23.230,3.05,0
3250,2025-04-03 00:44:30,470.88,Emily Jones,Ball-Freeman,5261,Melissaside,POS,198.67.244.140,3.1,0
3251,2025-03-18 12:10:28,411.46,William Garner,Lopez-Sanders,5812,Port Katherineland,iOS,220.35.167.14,20.33,0
3252,2024-11-10 02:19:17,997.3,Joshua Johnson,Mckinney-Arnold,5968,Kimberlystad,Web,170.106.193.250,30.69,0
3253,2024-10-09 02:24:24,672.6,Carlos Tanner,Jenkins-Jackson,5261,Lake Andreafurt,Android,223.246.120.92,41.98,0
3254,2024-09-02 20:00:33,23.79,Sharon Bruce,Evans Ltd,7299,North Tonistad,Web,17.91.186.163,3.15,0
3255,2024-11-16 03:37:32,588.45,Dr. Ricky Byrd,Klein-Murillo,7299,South Donald,Android,116.207.234.249,33.98,0
3256,2024-07-08 20:58:58,878.83,Debra Johnson,Jordan and Sons,5942,Carlsonfort,Web,86.177.138.176,4.05,0
3257,2025-03-13 20:30:09,654.9,Christopher Andrade,"Rollins, Wilcox and Byrd",7299,Franklinfurt,POS,140.95.233.198,21.9,0
3258,2024-05-07 10:56:15,743.65,Sarah Rodriguez,Jarvis LLC,5942,Taraside,POS,56.174.24.117,56.43,0
3259,2024-11-15 00:22:49,373.1,Raven Smith,Gomez Ltd,7299,South Sarahberg,iOS,50.96.119.154,58.7,0
3260,2025-04-16 23:39:49,922.19,Jessica Poole,Bishop LLC,5942,Port Raymond,Android,45.234.33.67,33.3,0
3261,2024-12-10 08:51:44,642.17,Theresa Smith,"Shaw, Vaughan and Russell",7299,Walkerbury,Web,156.102.199.187,44.43,0
3262,2024-08-01 22:35:04,859.06,Glenn Johnson,Spears-Roman,5261,Garciaview,POS,212.148.133.191,52.15,0
3263,2024-05-04 01:35:28,987.39,Dennis Petersen,Love-Knight,5968,Russellville,iOS,52.135.84.196,4.07,0
3264,2025-01-27 12:29:45,699.76,Jason Wilcox,Wise and Sons,7299,New Katiebury,Android,213.193.32.103,11.41,0
3265,2025-04-15 20:53:41,805.28,Jason Lin,Hahn Inc,7299,South Jessica,iOS,153.129.174.145,37.99,0
3266,2025-03-05 10:13:36,188.78,Taylor Smith,"Rush, Conner and Lawrence",5411,Petertown,iOS,62.18.25.89,9.38,0
3267,2025-03-11 20:57:31,963.56,Nichole Munoz,"Perez, Holmes and Paul",5411,Port Karenchester,Android,111.235.45.25,18.1,0
3268,2025-02-09 19:59:47,781.88,Lisa Brown,"Moreno, Owens and Ramirez",5411,Traciefort,iOS,140.210.135.250,59.25,0
3269,2024-11-01 03:27:22,827.89,Richard Wallace,White-Nguyen,7299,Porterchester,Web,28.42.78.133,10.08,0
3270,2025-02-06 18:40:07,527.67,Catherine Matthews,Burns-Taylor,5968,Port Christopherland,Web,111.235.79.7,43.83,0
3271,2024-05-08 07:21:17,863.84,Monica Day,Lopez-Andrews,5812,Pamelashire,Web,79.255.172.112,41.15,0
3272,2025-04-15 01:42:10,898.93,Victoria Lewis,Myers-Cruz,5812,Westfort,Android,41.198.223.110,19.07,0
3273,2024-12-09 13:08:25,668.22,Tammy Mcfarland,Garcia-Jensen,5411,Russellhaven,POS,119.88.1.73,14.93,0
3274,2024-11-01 14:06:24,460.04,Sandra Humphrey,"King, Green and Thomas",7299,Lake Garyville,iOS,58.175.144.213,48.18,0
3275,2024-08-30 23:10:58,962.43,Emily Clark,"Moore, Chavez and Clark",5942,Dominicton,Web,123.6.232.113,8.14,0
3276,2024-12-19 04:12:44,267.11,Sandra Bowen,Davis-Rodriguez,5942,Brianberg,iOS,97.83.178.2,58.87,0
3277,2024-08-09 07:44:35,502.5,Brian Brennan,Lopez-Watson,5411,South Melindahaven,Android,169.0.186.149,8.33,0
3278,2025-01-31 13:37:21,643.96,Julie Brown,Sullivan-Douglas,5968,Reginaville,iOS,12.75.87.5,48.18,0
3279,2024-11-30 23:46:09,556.65,Sean White,"Jensen, Hebert and Simmons",5411,Payneshire,POS,206.22.235.65,46.92,0
3280,2025-04-13 07:35:42,12.96,Joseph Thompson,"White, Sanchez and Henderson",5411,Port Shawn,Android,54.145.175.210,0.44,0
3281,2025-04-23 01:39:05,654.75,Krystal Knight,Ray-Rose,5261,Villegasburgh,POS,107.103.203.186,54.69,0
3282,2025-02-18 09:42:18,707.66,Gary Collier,Hanson LLC,5968,Wilkinsonmouth,POS,57.164.241.38,49.63,0
3283,2025-04-29 01:03:32,123.15,David Cross,Olson-Koch,5411,Christinaburgh,Android,138.60.247.92,51.9,0
3284,2025-01-28 23:18:50,364.22,Kristen Baker,Zimmerman Ltd,5812,North Nicole,POS,68.113.153.189,42.04,0
3285,2024-09-19 01:05:59,304.81,Joan Clark,Gould-Thompson,7299,North William,Android,30.86.225.0,1.81,0
3286,2025-04-06 07:58:36,529.31,Jeremy Kerr,Jenkins Inc,5968,South Melinda,POS,208.93.227.79,1.42,0
3287,2024-09-30 17:27:57,196.58,Christina Gibson,"Peters, Snyder and Duran",5968,North Jeffrey,iOS,213.176.156.17,15.96,0
3288,2025-03-28 04:02:13,574.49,Kevin Greer,Meyer LLC,7299,Shawnfurt,iOS,50.225.25.84,7.83,0
3289,2025-02-27 08:12:23,314.54,Gloria Harding,"Holland, Thompson and Jones",5968,South Paulmouth,POS,175.226.36.228,20.77,0
3290,2025-01-21 15:52:17,294.38,Felicia Hudson,"Griffin, Meyer and Franco",5411,Snowhaven,Web,91.86.253.11,24.41,0
3291,2024-08-21 06:51:06,315.17,Carol Riggs,"Martin, Curry and Davis",5261,West Alexanderburgh,Android,75.2.17.249,48.91,0
3292,2025-03-01 01:33:18,118.21,Michael Tran,Ellis and Sons,5261,Websterland,Android,173.141.46.43,10.4,0
3293,2024-12-13 08:14:24,599.94,Sarah Christian,"Mays, Mcbride and Smith",5968,West Evelyn,iOS,11.231.61.116,44.48,0
3294,2024-12-16 01:35:30,131.2,Jill Flores,Rice Ltd,5942,Christopherfort,Android,24.199.153.133,46.91,0
3295,2025-04-23 04:54:13,367.42,Fernando Stone,"West, Chan and Bradford",7299,New Michael,Web,130.51.77.130,11.26,0
3296,2025-01-04 11:45:06,760.96,Brittany Willis,Perez Ltd,7299,South Joel,Android,169.110.193.231,31.39,0
3297,2025-01-30 17:13:53,249.5,Shane Gutierrez,Stephens and Sons,5968,North Melindaland,Web,220.213.104.122,21.79,0
3298,2024-06-09 18:52:58,484.2,Victoria Hartman,"Harmon, Camacho and Garcia",5411,South Monicaborough,iOS,98.112.77.205,34.79,0
3299,2024-08-31 05:21:06,42.83,Donna Hoffman,Luna-Cowan,5812,Walkermouth,Android,144.224.239.172,2.31,0
3300,2025-02-11 07:13:35,776.46,Jonathan Goodwin,"Woods, Woods and Brady",5812,South Gregoryberg,Android,15.45.173.203,37.62,0
3301,2024-08-25 08:19:29,920.74,Steven Guerrero,Curtis-Wright,5942,New Nicole,Android,51.43.147.194,7.92,0
3302,2024-09-26 03:29:12,679.78,Derek Hernandez,Ferguson-West,5968,Woodshaven,POS,79.74.162.89,31.6,0
3303,2025-01-30 22:15:16,278.83,Mr. Richard Stewart,Barker-Rodgers,5968,Gregoryhaven,Android,187.165.28.87,31.88,0
3304,2025-01-15 16:14:36,720.03,Morgan Ruiz,"Wilcox, King and Sullivan",5812,New Gailborough,Android,135.131.181.230,35.33,0
3305,2025-01-29 19:19:53,860.74,Cindy Farmer,Roberts-Wise,5812,Wilsonbury,Web,144.99.241.211,3.05,0
3306,2024-07-26 05:06:09,326.47,Teresa Berry,"Alexander, Riley and Porter",5968,East Whitney,iOS,145.45.29.117,3.13,0
3307,2024-07-10 22:21:35,630.39,Robert Thomas,"Burke, Chang and Burgess",5261,New Zoe,Web,8.177.157.255,54.84,0
3308,2024-07-27 19:32:54,351.08,Louis Arellano,Campbell-Stout,5968,Ronaldfort,Web,197.48.63.45,23.02,0
3309,2024-10-17 03:54:01,996.56,Michelle Foster,Rose-Bowen,5812,Mckenzieberg,POS,25.226.153.206,53.75,0
3310,2024-12-21 01:24:39,3001.96,Alejandro Pratt,Carter-Williams,5812,Port Kristineberg,Web,155.6.107.6,100.8,1
3311,2024-10-13 17:39:31,37.38,Ann Yates,Cochran and Sons,5968,Kimberlyton,POS,175.20.190.6,42.38,0
3312,2024-09-11 18:24:49,168.13,Amy Hicks,Moss Group,5968,East Shelby,Android,183.185.122.27,53.52,0
3313,2024-10-17 02:31:25,549.62,Marvin Jimenez,"Fields, Summers and Johnson",5812,Port Andrewborough,Android,150.48.173.242,42.49,0
3314,2024-10-30 20:10:44,690.46,Nicole White,Smith-Sweeney,5968,North Jennifer,Web,63.200.67.250,48.81,0
3315,2025-04-24 02:35:29,330.56,Jimmy Freeman,Brown-Black,5968,Timothytown,Android,33.206.68.95,32.56,0
3316,2024-10-12 04:40:03,214.3,Clinton Mayo MD,Pitts-Young,7299,East Shelbyville,iOS,139.159.72.204,29.66,0
3317,2024-09-06 17:46:00,627.19,Becky Harris,Clarke LLC,5411,Mcintoshchester,Web,4.220.141.199,35.1,0
3318,2024-10-12 01:29:57,104.31,Tonya Frank,Cowan Ltd,5968,Novakborough,Android,56.133.180.251,33.21,0
3319,2025-01-28 04:06:48,28.32,Amy King,"May, Gibson and Shah",5968,Davisside,POS,73.123.50.128,9.35,0
3320,2024-11-14 13:37:27,19.4,Laura Vega,"Bird, Gray and Matthews",5968,Parrishbury,Web,131.168.165.238,27.14,0
3321,2024-08-09 05:23:49,73.51,Matthew Ware,Stewart Inc,5942,Timothyfurt,Android,28.8.127.186,14.34,0
3322,2024-06-29 21:09:45,679.91,George Martinez,Simmons-Berg,5411,New Emilytown,Web,72.233.73.62,44.49,0
3323,2025-02-26 07:43:17,424.29,Colleen Jackson,Munoz-Ross,5968,East Anita,Android,112.124.176.87,43.8,0
3324,2025-03-01 19:01:40,650.68,James Ramirez,Johnson PLC,5261,Royville,iOS,180.108.133.165,12.66,0
3325,2024-06-29 08:44:19,203.1,Rebecca Tate,Mendez Inc,5942,Harrisbury,iOS,55.81.232.36,42.29,0
3326,2024-08-13 20:17:59,868.47,Amber Hess,Miller-Santos,7299,Port Michellemouth,iOS,141.36.137.215,3.65,0
3327,2025-03-23 09:34:56,189.71,April Gray,Day and Sons,5968,Sarahborough,Android,73.29.22.244,41.75,0
3328,2025-01-22 22:00:12,730.38,Regina Ramirez,Logan PLC,5411,Anitachester,POS,14.9.248.78,38.92,0
3329,2024-08-21 09:16:14,883.37,Mathew Greene,Ibarra PLC,5261,Sandersside,iOS,204.183.207.240,47.61,0
3330,2025-01-16 18:55:19,310.07,Mr. Donald Williams,Nguyen-Eaton,5812,New Roberttown,iOS,1.225.202.67,2.01,0
3331,2025-03-01 07:03:19,915.56,Richard Robles,King-Gray,5261,Leeville,Android,98.154.18.97,18.49,0
3332,2025-04-23 09:30:13,985.76,Corey White,Cox-Gutierrez,5411,Chelseyhaven,iOS,52.134.231.255,45.2,0
3333,2025-02-02 03:20:36,401.26,Matthew Mcbride,Simon-Welch,5411,East Holly,POS,215.72.188.136,46.48,0
3334,2024-11-19 17:00:47,332.64,Hannah Morgan,Watkins-Dorsey,5968,New Jessica,Android,156.57.231.225,13.26,0
3335,2024-11-30 23:11:36,664.05,Allison Thomas,Reynolds Group,5411,East Laura,Android,164.32.86.76,32.28,0
3336,2024-08-07 01:16:08,211.5,Shannon Johnson,Smith Inc,7299,Lake James,Android,40.71.239.14,40.96,0
3337,2025-01-04 06:42:42,723.94,Ryan Thomas,Houston-Summers,5968,Abigailchester,iOS,91.48.13.116,42.89,0
3338,2024-07-01 05:37:19,158.99,Shannon Howard,Roberts-Cain,5261,New Michael,Android,24.60.90.225,57.52,0
3339,2025-03-06 03:10:31,545.7,Jodi Horton,Lester Ltd,5812,East Jerrymouth,iOS,4.242.208.182,52.98,0
3340,2024-12-04 17:27:13,997.13,Christopher Blake,"Leach, Lindsey and Burns",5812,Lake Lindsey,Web,102.219.13.80,7.06,0
3341,2025-01-16 13:04:09,639.25,Crystal Baker,Hartman-Shannon,5942,East Alexisborough,POS,26.252.150.107,14.04,0
3342,2024-07-21 05:20:27,556.04,James Dean,Carr Group,5942,Kennedyhaven,POS,80.162.239.213,5.8,0
3343,2024-08-03 01:58:36,72.12,Jessica Weaver,Barr-Lee,5942,Colemanton,Android,85.58.61.148,14.1,0
3344,2025-04-11 02:46:59,172.43,Ashley Alexander,Schmidt-Esparza,5411,Barberland,iOS,140.94.33.254,45.36,0
3345,2025-01-01 01:34:17,553.14,Stephanie Roy,Rollins-Lambert,5411,Samanthafort,POS,213.62.37.155,43.29,0
3346,2024-05-25 12:01:22,717.17,Ariel Morris,"Walsh, Bond and Cruz",5968,Johnhaven,Web,51.149.225.103,29.29,0
3347,2024-12-11 07:15:59,708.96,Michelle Rivera,Gregory LLC,5968,Lake Troymouth,POS,9.198.48.128,31.5,0
3348,2025-03-12 04:20:53,722.57,Michael Hernandez,Mclaughlin-Potts,5812,South John,Android,133.32.239.24,26.69,0
3349,2024-06-23 14:59:05,207.94,Robert Stout,Stephens-Torres,7299,East Mariamouth,Android,190.7.235.25,11.05,0
3350,2024-08-16 02:13:57,748.62,Lisa Andrews,"Alvarez, Morgan and Hayden",5411,Vargasmouth,Android,29.129.122.136,46.61,0
3351,2024-09-30 09:25:42,628.97,Kenneth Cook,Herring Group,7299,East Jeffery,POS,98.219.133.99,45.69,0
3352,2024-07-28 01:00:23,397.5,Nicholas Mckinney,Nelson-Vega,5261,New Anthonytown,Android,155.120.239.127,19.91,0
3353,2025-03-08 15:21:43,643.98,James Rivera,Cole-Williams,5812,Lesliebury,iOS,71.190.95.58,2.12,0
3354,2024-12-31 09:17:41,581.19,Tim Burke,Whitaker-Roberts,5812,Lake Morgantown,Web,151.31.34.1,20.63,0
3355,2024-11-26 03:07:02,294.27,Ashley Mcdaniel,Shields PLC,5261,Kevinmouth,Android,168.243.49.56,12.0,0
3356,2024-08-21 04:07:19,482.15,Melanie Daniels,Young-Reynolds,5968,Hallfort,iOS,135.175.137.76,52.55,0
3357,2025-04-22 07:16:22,234.72,Mark Lopez,Wheeler-Riley,5812,Kelliburgh,POS,136.23.54.110,32.83,0
3358,2024-12-25 09:48:43,258.74,Anne Carey,"Freeman, Gray and Robinson",5411,East Meredith,Android,70.109.188.122,28.52,0
3359,2024-12-03 23:48:58,344.26,Douglas Anderson,Holder-Brown,5812,Blackburgh,POS,178.72.63.208,2.77,0
3360,2024-09-19 08:12:56,502.11,Joseph Rivas,"Byrd, Perez and Miller",5411,Millerport,Web,171.127.118.185,6.28,0
3361,2025-02-22 08:45:17,751.56,Ashley Evans,Myers PLC,7299,South Cassandra,Web,79.200.242.222,51.04,0
3362,2024-11-25 16:06:05,721.96,Carolyn Stevens,Thomas-Martinez,5968,Carrollstad,iOS,130.8.215.167,5.78,0
3363,2024-06-22 20:49:20,394.66,Sydney Ward,Branch-Ryan,5261,South Nicole,iOS,166.187.151.210,1.17,0
3364,2024-08-09 10:59:21,128.77,Tanya Turner,"Jacobs, Duke and Walker",7299,West Christybury,Web,148.189.210.233,52.64,0
3365,2024-07-09 20:10:20,28.71,Marvin Bautista,"Smith, Sparks and Hill",5411,East David,POS,146.94.32.38,45.47,0
3366,2024-10-08 07:08:11,238.69,Cameron Flowers,Frost-Thomas,5261,South Nicholasville,POS,85.201.69.85,6.09,0
3367,2024-08-27 01:20:46,872.54,Michael Hubbard,"Herman, Perry and Wong",7299,Lake Jonathan,Web,59.177.37.212,0.45,0
3368,2025-02-28 06:21:28,585.01,Jennifer James,White and Sons,5968,Aprilbury,Web,14.216.99.155,15.05,0
3369,2024-12-21 21:32:44,443.15,Christopher Gardner,Hill-Frederick,5812,West Amandamouth,Web,219.63.186.149,3.02,0
3370,2025-03-23 15:32:51,354.98,Julia Pace,Ramirez-Brown,5968,Lewiston,Web,106.123.254.153,7.64,0
3371,2024-06-25 17:03:08,928.93,Nicholas Henry,Jackson-Blanchard,5968,Amytown,iOS,100.60.253.99,44.18,0
3372,2024-11-27 05:53:48,766.11,Ian Martinez,Welch LLC,5411,South Ronald,Web,100.164.92.131,6.99,0
3373,2025-03-25 07:03:27,322.31,Frances Jones,Stevens PLC,7299,Montesfort,Android,49.223.18.22,16.98,0
3374,2024-12-20 11:12:34,332.93,Cheyenne Roberts,Payne-Atkinson,5261,South Timothyberg,Android,206.63.17.171,11.61,0
3375,2024-05-05 14:24:01,923.63,Nicholas Thomas,Baker-Nguyen,5261,North Ashley,Android,141.33.147.13,34.53,0
3376,2024-08-01 23:16:34,667.17,Thomas Barr,Ball-Hall,5261,Jenniferview,Android,99.204.191.75,41.53,0
3377,2025-03-05 09:26:20,980.65,Phillip Allen,Smith-Lawrence,7299,Lopezburgh,Web,3.161.7.174,34.26,0
3378,2024-10-21 18:45:02,786.89,Janet Clayton,Berry-Smith,5968,Garrettfort,POS,89.37.101.38,15.12,0
3379,2024-09-15 00:36:47,647.03,Brian Garcia,Walton-Jones,5411,South Bruceland,Android,195.145.83.104,52.31,0
3380,2024-08-24 20:08:17,971.05,Jordan Heath,"Moore, Smith and Garrett",5812,Joshuaville,POS,44.167.187.59,2.21,0
3381,2025-01-14 05:28:00,989.82,Kenneth Larson,Larsen-Edwards,5942,Lake Matthewville,Android,14.252.47.181,47.46,0
3382,2024-07-11 16:28:51,391.34,Carl Hamilton,Durham-Medina,5411,Nicolebury,Android,124.98.38.150,32.38,0
3383,2024-07-08 14:04:35,248.9,Juan Lopez,"Gentry, Warren and Marquez",5968,South Jamie,Android,172.18.242.176,43.98,0
3384,2025-03-17 19:18:59,504.69,Joy Baker,Ramos LLC,5968,Lisamouth,Web,104.69.79.111,25.05,0
3385,2024-09-22 02:55:22,514.35,Laura Hensley,"Long, Patton and Price",5411,Webbstad,Android,216.226.127.17,44.6,0
3386,2024-08-25 06:29:24,151.88,Caleb Morales,"Hoffman, Davis and Kelly",5812,North Jamesmouth,Web,54.202.186.150,32.88,0
3387,2025-01-09 00:01:45,108.72,Benjamin Ramirez,Rasmussen and Sons,5968,Prattshire,POS,211.129.63.17,38.41,0
3388,2024-10-25 06:49:45,650.13,Lisa Villa,Yang-Baker,5968,Victoriaton,iOS,44.100.71.47,13.2,0
3389,2024-12-12 16:45:43,89.55,Bobby Conrad MD,Powell-Brown,5812,East Lisaview,POS,215.44.89.85,34.19,0
3390,2024-12-27 05:34:58,156.81,Tony Cooley,Frost-Taylor,5942,Belltown,POS,44.242.96.142,47.8,0
3391,2024-05-13 07:15:50,366.08,Cody Richmond,Soto-West,7299,Garciamouth,POS,64.190.224.94,31.14,0
3392,2024-10-09 05:14:58,444.88,Mark Perry,"Vasquez, Pennington and Mcguire",5411,Johnsonmouth,POS,30.129.89.60,38.87,0
3393,2024-08-18 01:15:43,381.15,Kathleen Hodge,Simpson-Kim,5411,Mccoystad,iOS,217.20.215.104,59.5,0
3394,2024-10-30 08:47:17,208.58,Chad Moore,"Hunter, Dorsey and Rodriguez",5261,Bartlettville,iOS,161.141.166.113,37.28,0
3395,2024-08-20 21:01:05,946.11,Anna Reyes,Johnson LLC,5968,Traceyport,POS,172.133.101.207,50.71,0
3396,2024-10-24 04:55:47,308.04,Samantha Hodge,Howard Group,5261,Rossfort,Web,151.16.36.97,54.81,0
3397,2024-06-07 03:53:16,331.34,Jeff Mahoney,"Green, Wagner and Roberts",5411,Josephmouth,iOS,124.151.92.25,46.72,0
3398,2024-10-16 08:59:42,418.77,Maria Wilson,Larson-Robinson,5942,West Diana,iOS,105.187.10.241,4.58,0
3399,2024-08-04 23:24:48,595.64,Susan Morgan,Leon-Kim,5968,East Raymondborough,Android,55.109.112.200,6.76,0
3400,2024-05-26 09:59:07,347.89,Jose Hill,Smith Ltd,5261,Fisherfort,Android,147.173.177.83,56.61,0
3401,2025-03-28 10:57:32,164.27,Casey Rosales,Chapman-Shepard,5812,Johnstad,Android,11.32.172.154,18.24,0
3402,2024-08-29 06:48:49,441.94,Andrew Garcia,"Perez, Ford and Williams",5812,Port Isaiah,POS,63.138.200.229,11.57,0
3403,2024-09-07 14:01:06,235.41,Michael Castillo,James Group,5812,West Amanda,iOS,140.250.128.176,38.24,0
3404,2025-03-19 07:27:34,49.8,Sierra Harvey,Rodriguez-Maldonado,7299,Port Darin,POS,120.39.89.150,49.95,0
3405,2024-05-24 05:03:34,285.62,Thomas Barron,"Nguyen, Heath and Williams",5411,Stacyburgh,Web,145.188.162.237,26.67,0
3406,2025-02-26 02:45:46,960.21,Sherry Foster,"Miles, Jones and Torres",5261,West Stephaniefort,Android,62.179.106.61,42.43,0
3407,2024-05-16 12:24:52,574.01,Donna Miles,"Chapman, Phillips and Anderson",5942,New Joefort,Android,4.3.139.204,47.33,0
3408,2025-04-01 10:15:40,188.16,Tiffany Smith DDS,Anderson-Garcia,5411,New Dakota,Web,27.15.171.98,5.72,0
3409,2025-02-21 10:29:40,254.37,Carla Reyes,"Dunn, Wood and Livingston",5942,Oneillfort,iOS,137.36.199.86,44.2,0
3410,2024-11-16 23:54:28,406.41,Anna Stevens,"Foster, Baker and Casey",5261,Marissamouth,Android,104.226.15.21,19.0,0
3411,2024-10-28 16:59:51,686.18,Jesus Bell,"Fuller, Everett and Munoz",5968,Sarahborough,iOS,10.92.100.110,26.01,0
3412,2024-12-20 11:24:21,627.67,Michael Black,Walton-Castillo,5812,New Trevorville,Web,136.136.102.88,51.76,0
3413,2024-11-20 07:27:31,200.79,Pamela Robinson,"Torres, Davis and Tate",7299,Christinemouth,iOS,36.20.90.175,21.0,0
3414,2024-05-11 08:40:36,527.85,Michelle Lambert,"Gonzalez, Allen and Ellison",5942,Lake Laurenview,Web,159.223.127.135,19.55,0
3415,2025-01-06 04:25:15,962.96,Kara Rodriguez,Turner Inc,5812,Hernandezland,POS,28.124.237.68,58.43,0
3416,2024-08-18 03:37:23,97.03,Jacob Kelley,Dixon-Doyle,7299,Bergfort,Web,140.239.63.27,15.16,0
3417,2024-11-24 12:32:53,186.37,Krystal Daugherty,Archer LLC,5968,Josephville,Android,65.161.232.145,45.82,0
3418,2025-04-03 14:10:27,439.15,Sharon Hebert,"Weber, Willis and Johnson",7299,Atkinsberg,Android,121.39.179.143,22.52,0
3419,2024-08-27 15:17:49,168.09,Jesse Wright,"Boyd, Andrews and Miller",5411,Craigtown,Android,102.123.19.245,57.85,0
3420,2024-11-19 14:20:05,548.9,Matthew Smith,Mendez-Hayden,5261,Kimberlyshire,Android,151.153.104.233,4.76,0
3421,2025-04-16 09:55:38,287.61,George Davis,Shaw-Richards,5812,North Charles,iOS,51.154.10.132,40.35,0
